MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
98.86847128776184,1360.4599278672988,0.0,0.0,0.0,0.0,13.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,
79.43741363183517,2447.762446249292,1.0,0.0,0.0,0.0,31.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,
87.93206720222881,3585.998388217302,0.0,0.0,0.0,0.0,40.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,
74.31628451463409,74.31628451463409,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
78.80726536024375,267.9307174417456,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
78.8700990831528,78.8700990831528,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,
86.96294228084952,1534.4325282252785,1.0,0.0,0.0,0.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
22.43244670674993,297.0495860283609,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
80.29518956666612,443.04591843289705,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,
90.41226305873354,2813.0182072826783,0.0,0.0,1.0,0.0,31.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,
41.47737187764365,729.9586612000487,1.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,
27.181961483473152,213.0134500714849,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
70.83211071045434,70.83211071045434,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
50.28033386473832,225.1951514582957,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
50.64549840739181,881.5718922768916,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,
20.101747038737535,20.101747038737535,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,
101.4538088056197,3353.371831204423,1.0,0.0,0.0,0.0,33.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,
44.4,44.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
51.58885547405056,51.58885547405056,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,
105.20149820921775,1045.0885976933448,1.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,
79.037840206103,225.76750582708752,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,
98.4861238258504,1060.9991865232719,0.0,0.0,1.0,0.0,11.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,
79.28181562116306,1111.6627262484653,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,
90.6,90.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,
79.98400241062633,79.98400241062633,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,
90.2205562423346,988.0868791101292,0.0,0.0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,
20.719667270378135,20.719667270378135,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,
20.9389205794661,20.9389205794661,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,
92.75482467078308,1621.882596867494,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,
51.48171405934665,265.3427968823802,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,
83.43317794147143,1312.0192207130012,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,
105.69666930569505,6992.131116056998,1.0,0.0,1.0,0.0,66.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,
83.89273611245638,384.7495535892146,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
85.52555556623936,85.52555556623936,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,
99.94003743649985,1369.9440448302673,0.0,0.0,1.0,0.0,14.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,
96.9498102401487,389.1408804857101,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,
91.69470121772513,1779.7093267859298,0.0,1.0,0.0,0.0,19.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,
88.9248953718553,2275.527584934636,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,
56.291387819922086,1714.396527976543,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,
92.93634308946994,284.0254714072006,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,
103.28976482285589,5036.24770205147,0.0,0.0,1.0,1.0,48.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,
93.94788790169815,93.94788790169815,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,
100.34462654453998,819.9500873189058,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,
90.52031166246609,340.21286599442715,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,
35.59427692967341,120.7427125412321,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,
70.0448741976437,70.0448741976437,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
93.17360140760087,1296.0707013283502,0.0,0.0,0.0,0.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,
87.69950800954204,474.45911441717567,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,
86.29045700772403,545.1529346935442,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,
84.42046953836777,4058.3337550782753,0.0,0.0,1.0,0.0,48.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,
71.1112058457995,131.4015826006905,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
104.07648427414595,827.3478090053027,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,
20.45108549235287,20.45108549235287,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,
97.99531929114156,287.61483738428416,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,
24.387101332653554,24.387101332653554,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
50.810424688410805,50.810424688410805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,
74.12867510420531,228.14815470506082,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
80.03423931043697,743.1059801461557,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,
96.98696000183563,2238.9924196130396,0.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,
69.89258825014727,69.89258825014727,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
93.97588824203241,5582.8755138039105,1.0,0.0,1.0,0.0,59.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,
103.4951585475597,7385.496403920558,0.0,0.0,1.0,1.0,71.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,
74.88696295536054,74.88696295536054,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
76.58284783631952,1742.6095349023817,0.0,0.0,0.0,0.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
81.01857260153247,413.96640032420214,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,
95.78359546218418,1869.244764354386,1.0,0.0,0.0,0.0,19.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,
84.16649053518739,182.54554354189312,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,
91.74094038741148,1060.809375874973,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,
20.90675407281114,20.90675407281114,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,
35.80622931475769,35.80622931475769,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,
91.60455575468288,1092.740344528499,0.0,0.0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,
20.40568381399673,20.40568381399673,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,
35.160088043296795,35.160088043296795,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,
99.77539197892703,3767.7497435121704,1.0,0.0,0.0,0.0,37.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,
80.58967050264309,522.0972077529444,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,
89.03802871706603,370.7452062986013,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,
81.69958172827795,388.4269639707663,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,
45.69195103361335,45.69195103361335,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
95.76065036510253,2105.313146263138,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,
69.76790067544864,560.9811185456939,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
90.01265286510302,2178.2700376258285,1.0,0.0,1.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,
83.73798197946331,753.5753213196422,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,
87.30368260949409,2634.3710579683534,0.0,0.0,0.0,0.0,30.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,
78.89751180321602,947.713494514094,0.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,
70.05775819120899,552.3532429587863,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
75.45229125927295,870.5414531040188,1.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
89.40171750762556,340.6174638802205,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,
60.12404130786576,60.12404130786576,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,
79.93542186195876,375.15531825940405,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,
81.7499864698173,2457.7837370985585,1.0,0.0,1.0,0.0,30.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
73.46590602775561,3001.0523989168264,0.0,0.0,1.0,0.0,40.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,
52.649923331740716,187.89366758162126,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
95.09547693169829,1554.3317300473407,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,
70.41160310372231,70.41160310372231,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
89.11478522676491,89.11478522676491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,
87.31766123935468,4363.882978525553,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,
81.03217627665994,791.1374425013414,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,
116.93005718446454,8529.744385910582,1.0,0.0,1.0,0.0,71.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,
95.06945288898305,1308.2041917656547,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,
74.07225317875992,1769.2865874146737,1.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
100.87225212260985,2321.62267990596,1.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,
73.59165447228179,73.59165447228179,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
86.54255949384708,269.2443220146871,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,
19.514786748852444,231.00824042754107,0.0,0.0,1.0,1.0,12.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
19.73245426420372,229.93350707049413,0.0,0.0,1.0,1.0,12.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,
98.62119051371018,1308.1396147179325,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,
20.303349361636446,20.303349361636446,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,
106.29206428037043,5773.308838136276,0.0,0.0,0.0,0.0,53.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,
101.43104238372395,343.871658573268,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,
74.45717994915684,301.7266135555098,1.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
93.4497118342471,2659.59407498715,1.0,0.0,0.0,0.0,28.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,
95.51139576998182,167.3191178248301,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,
94.08717590414858,193.5998282170378,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,
81.12994802036945,752.4937322280579,0.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,
83.28669920621726,3020.1045759598187,1.0,0.0,1.0,0.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,
20.11255309463874,20.11255309463874,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,
80.27926601516732,5240.068908870262,0.0,0.0,0.0,0.0,66.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
75.57678742582172,75.57678742582172,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
94.8182707359313,2106.7811453134595,1.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,
93.83046319562358,93.83046319562358,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,
77.75786644888649,2869.350170370355,0.0,0.0,1.0,0.0,36.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
84.4686781237616,1259.7953634277487,0.0,1.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
73.55761986357038,321.0042332575391,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
83.76357294904751,4062.6633128378817,1.0,0.0,1.0,0.0,47.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
71.65,71.65,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
47.15597292671539,173.054781409402,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,
107.89748945845382,6435.581878270033,0.0,0.0,0.0,0.0,60.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,
87.94954665004113,2387.2754641929037,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,
99.79628461643631,5965.56797201586,1.0,0.0,0.0,0.0,58.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,
81.22258748234094,1503.8224322407466,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,
97.27954705660949,6662.587985195634,0.0,0.0,0.0,0.0,67.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,
101.40790809297145,293.863536015179,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,
19.705521537047115,296.2833494182198,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,
58.09276092943394,706.0130050215189,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,
69.61661657019357,69.61661657019357,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
24.828843335023507,404.1253181917368,0.0,0.0,0.0,0.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
81.35109973202105,381.6162566689299,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
75.82574520122456,1148.590454564189,0.0,1.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
73.1678828146872,1464.6224290720563,1.0,0.0,1.0,0.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
84.47850653732097,1725.4837006961186,0.0,1.0,0.0,0.0,20.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
43.53844305828147,367.4051210058582,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
87.28886991096023,370.8058563877905,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,
84.28102710323643,732.2767725029796,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
